
+1212491,0.04
+1212491,0.09
+1212498,0.03
+1212498,0.10
+1212501,0.09
+1212520,0.04
+1212523,0.09
+1212524,0.09
+1212536,0.08
+1212536,0.09
+1212541,0.08
+1212541,0.10
+1212547,0.10
+1212559,0.03
+1212560,0.04
+1212562,0.05
+1212565,0.04
+1212569,0.05
+1212571,0.04
+1212573,0.09
+1212574,0.09
+1212577,0.09
+1212578,0.09
+1212580,0.04
+1212580,0.10
+1212582,0.08
+1212585,0.03
+1212585,0.04
+1212586,0.08
+1212588,0.04
+1212590,0.04
+1212593,0.10
+1212594,0.05
+1212597,0.10
+1212598,0.04
+1212611,0.05
+1212612,0.04
+1212612,0.05
+1212613,0.10
+1212620,0.10
+1212625,0.04
+1212628,0.04
+1212634,0.09
+1212636,0.05
+1212645,0.09
+1212648,0.03
+1212648,0.08
+1212651,0.09
+1212653,0.04
+1212654,0.03
+1212654,0.08
+1212655,0.05
+1212658,0.09
+1212658,0.10
+1212667,0.03
+1212676,0.04
+1212676,0.09
+1212677,0.05
+1212680,0.04
+1212696,0.10
+1212697,0.09
+1212697,0.10
+1212702,0.09
+1212703,0.04
+1212707,0.04
+1212708,0.09
+1212711,0.03
+1212716,0.10
+1212723,0.04
+1212723,0.09
+1212727,0.05
+1212730,0.04
+1212731,0.04
+1212732,0.03
+1212739,0.05
+1212769,0.05
+1212770,0.09
+1212773,0.09
+1212776,0.09
+1212779,0.03
+1212781,0.09
+1212783,0.03
+1212785,0.09
+1212789,0.10
+1212790,0.09
+1212790,0.10
+1212791,0.09
+1212792,0.04
+1212803,0.08
+1212804,0.04
+1212808,0.09
+1212811,0.03
+1212814,0.08
+1212819,0.08
+1212821,0.08
+1212823,0.05
+1212825,0.04
+1212829,0.10
+1212830,0.09
+1212832,0.10
+1212834,0.04
+1212834,0.09
+1212835,0.09
+1212835,0.10
+1212836,0.04
+1212839,0.03
+1212839,0.09
+1212844,0.09
+1212845,0.08
+1212855,0.10
+1212859,0.08
+1212860,0.04
+1212861,0.04
+1212866,0.03
+1212866,0.09
+1212868,0.05
+1212870,0.08
+1212871,0.09
+1212882,0.09
+1212884,0.03
+1212885,0.09
+1212888,0.05
+1212889,0.04
+1212889,0.09
+1212891,0.05
+1212896,0.04
+1212899,0.10
+1212900,0.08
+1212908,0.04
+1212908,0.05
+1212909,0.10
+1212913,0.10
+1212914,0.10
+1212918,0.05
+1212919,0.04
+1212919,0.05
+1212920,0.04
+1212920,0.04
+1212925,0.04
+1212926,0.05
+1212940,0.04
+1212941,0.09
+1212946,0.05
+1212951,0.08
+1212953,0.03
+1212955,0.09
+1212963,0.04
+1212964,0.05
+1212965,0.04
+1212966,0.04
+1212966,0.05
+1212969,0.09
+1212979,0.08
+1212985,0.09
+1212988,0.04
+1212990,0.04
+1212991,0.09
+1214,0.07
+1214,0.08
+1214200,0.07
+1214201,0.07
+1214201,0.08
+1214203,0.08
+1214206,0.08
+1214208,0.08
+1214209,0.07
+1214209,0.07
+1214224,0.07
+1214226,0.08
+1214228,0.07
+1214230,0.08
+1214232,0.08
+1214233,0.07
+1214238,0.07
+1214243,0.08
+1214245,0.06
+1214248,0.08
+1214257,0.07
+1214259,0.07
+1214262,0.06
+1214262,0.08
+1214263,0.08
+1214264,0.07
+1214269,0.07
+1214271,0.08
+1214279,0.07
+1214288,0.08
+1214290,0.07
+1214292,0.08
+1214297,0.08
+1214306,0.07
+1214307,0.08
+1214307,0.08
+1214313,0.07
+1214319,0.08
+1214323,0.07
+1214324,0.07
+1214324,0.07
+1214324,0.08
+1214325,0.08
+1214325,0.08
+1214327,0.08
+1214327,0.08
+1214328,0.07
+1214329,0.08
+1214331,0.06
+1214354,0.07
+1214354,0.08
+1214359,0.07
+1214361,0.06
+1214363,0.08
+1214365,0.08
+1214366,0.07
+1214382,0.07
+1214382,0.07
+1214386,0.07
+1214394,0.07
+1214394,0.07
+1214397,0.07
+1214397,0.09
+1214399,0.06
+1214399,0.08
+1214402,0.07
+1214405,0.07
+1214405,0.08
+1214409,0.07
+1214410,0.08
+1214412,0.08
+1214414,0.07
+1214418,0.06
+1214419,0.08
+1214420,0.07
+1214422,0.07
+1214423,0.07
+1214430,0.07
+1214433,0.08
+1214445,0.07
+1214446,0.08
+1214450,0.06
+1214450,0.08
+1214452,0.08
+1214461,0.07
+1214462,0.08
+1214464,0.08
+1214471,0.08
+1214476,0.07
+1214477,0.06
+1214480,0.07
+1214481,0.07
+1214485,0.07
+1214486,0.07
+1214488,0.07
+1214488,0.08
+1214489,0.08
+1214499,0.06
+1214502,0.08
+1214508,0.08
+1214509,0.06
+1214510,0.08
+1214514,0.09
+1214516,0.08
+1214524,0.08
+1214530,0.06
+1214535,0.08
+1214536,0.08
+1214537,0.07
+1214537,0.08
+1214543,0.08
+1214544,0.08
+1214545,0.08
+1214559,0.07
+1214561,0.09
+1214562,0.07
+1214570,0.07
+1214572,0.06
+1214573,0.07
+1214578,0.08
+1214581,0.07
+1214583,0.07
+1214584,0.08
+1214587,0.08
+1214593,0.08
+1214594,0.07
+1214598,0.08
+1214600,0.07
+1214602,0.06
+1214603,0.08
+1214609,0.07
+1214618,0.07
+1214623,0.08
+1214627,0.08
+1214628,0.08
+1214628,0.08
+1214632,0.07
+1214633,0.07
+1214633,0.08
+1214638,0.07
+1214638,0.08
+1214640,0.07
+1214642,0.07
+1214642,0.07
+1214650,0.08
+1214653,0.07
+1214655,0.07
+1214656,0.08
+1214660,0.07
+1214661,0.08
+1214662,0.08
+1214667,0.08
+1214669,0.08
+1214677,0.07
+1214678,0.07
+1214687,0.07
+1214690,0.07
+1214695,0.06
+1214698,0.07
+1214700,0.06
+1214701,0.07
+1214704,0.08
+1214718,0.08
+1214725,0.08
+1214725,0.09
+1214736,0.08
+1214744,0.07
+1214746,0.07
+1214747,0.08
+1214749,0.06
+1214750,0.08
+1214755,0.09
+1214761,0.07
+1214765,0.07
+1214769,0.08
+1214775,0.07
+1214776,0.07
+1214778,0.07
+1214784,0.07
+1214788,0.09
+1214791,0.08
+1214792,0.07
+1214794,0.08
+1214797,0.08
+1214799,0.07
+1214799,0.08
+1214800,0.08
+1214803,0.07
+1214804,0.07
+1214806,0.08
+1214807,0.07
+1214807,0.07
+1214810,0.07
+1214811,0.07
+1214816,0.07
+1214823,0.06
+1214827,0.07
+1214829,0.08
+1214833,0.07
+1214834,0.07
+1214837,0.08
+1214840,0.08
+1214842,0.08
+1214844,0.08
+1214850,0.07
+1214850,0.07
+1214852,0.08
+1214859,0.07
+1214861,0.08
+1214863,0.07
+1214868,0.07
+1214870,0.07
+1214875,0.08
+1214875,0.08
+1214882,0.07
+1214882,0.08
+1214887,0.07
+1214890,0.08
+1214893,0.07
+1214898,0.06
+1214898,0.08
+1214904,0.07
+1214906,0.07
+1214913,0.08
+1214915,0.08
+1214919,0.08
+1214921,0.08
+1214921,0.08
+1214922,0.07
+1214922,0.07
+1214923,0.07
+1214930,0.08
+1214931,0.06
+1214938,0.08
+1214941,0.08
+1214944,0.09
+1214945,0.07
+1214947,0.07
+1214949,0.07
+1214952,0.08
+1214955,0.07
+1214955,0.07
+1214957,0.07
+1214959,0.07
+1214959,0.08
+1214970,0.08
+1214980,0.07
+1214980,0.08
+1214982,0.07
+1214986,0.08
+1214988,0.07
+1214989,0.08
+1214991,0.06
+1214993,0.08
+1223,0.09
+1223209,0.09
+1223209,0.10
+1223210,0.09
+1223216,0.09
+1223224,0.08
+1223229,0.09
+1223233,0.10
+1223243,0.09
+1223252,0.10
+1223258,0.09
+1223270,0.09
+1223283,0.09
+1223288,0.09
+1223291,0.09
+1223301,0.10
+1223308,0.10
+1223312,0.09
+1223321,0.09
+1223327,0.10
+1223328,0.10
+1223331,0.10
+1223338,0.10
+1223345,0.09
+1223366,0.09
+1223368,0.09
+1223374,0.10
+1223386,0.09
+1223392,0.09
+1223394,0.09
+1223413,0.10
+1223416,0.10
+1223420,0.10
+1223425,0.10
+1223432,0.08
+1223445,0.10
+1223450,0.09
+1223451,0.08
+1223460,0.08
+1223464,0.09
+1223481,0.10
+1223481,0.10
+1223491,0.09
+1223496,0.10
+1223509,0.10
+1223515,0.09
+1223520,0.10
+1223527,0.09
+1223530,0.09
+1223531,0.10
+1223536,0.09
+1223540,0.10
+1223547,0.09
+1223549,0.09
+1223551,0.09
+1223551,0.10
+1223563,0.09
+1223564,0.10
+1223569,0.09
+1223579,0.09
+1223587,0.10
+1223588,0.09
+1223595,0.10
+1223598,0.10
+1223602,0.10
+1223618,0.10
+1223625,0.09
+1223630,0.09
+1223635,0.09
+1223638,0.09
+1223648,0.09
+1223664,0.09
+1223685,0.09
+1223694,0.09
+1223699,0.09
+1223701,0.09
+1223705,0.09
+1223712,0.09
+1223715,0.09
+1223717,0.10
+1223726,0.10
+1223732,0.09
+1223733,0.10
+1223734,0.09
+1223754,0.10
+1223760,0.09
+1223761,0.10
+1223764,0.10
+1223777,0.10
+1223781,0.10
+1223786,0.09
+1223787,0.10
+1223790,0.09
+1223792,0.10
+1223793,0.09
+1223799,0.09
+1223804,0.09
+1223804,0.10
+1223818,0.10
+1223823,0.10
+1223841,0.10
+1223854,0.10
+1223858,0.10
+1223858,0.10
+1223864,0.08
+1223866,0.10
+1223870,0.10
+1223873,0.09
+1223878,0.10
+1223895,0.10
+1223931,0.10
+1223933,0.09
+1223936,0.09
+1223936,0.10
+1223938,0.10
+1223946,0.10
+1223948,0.09
+1223950,0.08
+1223959,0.09
+1223966,0.09
+1223979,0.09
+1223979,0.10
+1223980,0.09
+1223988,0.10
+1223994,0.10
+1223996,0.10
+1223998,0.09
+1224,0.05
+1224,0.06
+1224200,0.06
+1224200,0.06
+1224204,0.06
+1224205,0.06
+1224206,0.05
+1224209,0.05
+1224211,0.06
+1224212,0.06
+1224213,0.06
+1224215,0.06
+1224224,0.05
+1224226,0.06
+1224227,0.06
+1224230,0.05
+1224236,0.05
+1224239,0.06
+1224241,0.05
+1224243,0.05
+1224250,0.05
+1224258,0.05
+1224267,0.05
+1224269,0.05
+1224270,0.05
+1224271,0.05
+1224280,0.04
+1224280,0.05
+1224281,0.06
+1224283,0.05
+1224293,0.06
+1224294,0.06
+1224299,0.05
+1224302,0.06
+1224304,0.06
+1224308,0.05
+1224308,0.06
+1224310,0.05
+1224312,0.06
+1224315,0.05
+1224317,0.05
+1224318,0.06
+1224320,0.06
+1224327,0.06
+1224330,0.06
+1224334,0.07
+1224337,0.06
+1224338,0.06
+1224350,0.05
+1224352,0.05
+1224364,0.06
+1224370,0.06
+1224371,0.05
+1224375,0.04
+1224375,0.05
+1224379,0.04
+1224382,0.06
+1224388,0.05
+1224391,0.05
+1224391,0.06
+1224394,0.06
+1224400,0.06
+1224412,0.05
+1224421,0.05
+1224427,0.04
+1224429,0.06
+1224430,0.06
+1224431,0.05
+1224433,0.05
+1224434,0.06
+1224439,0.05
+1224439,0.06
+1224440,0.06
+1224441,0.04
+1224442,0.06
+1224453,0.05
+1224454,0.05
+1224457,0.05
+1224460,0.05
+1224461,0.06
+1224466,0.05
+1224466,0.05
+1224467,0.05
+1224469,0.06
+1224471,0.06
+1224472,0.05
+1224474,0.06
+1224479,0.06
+1224485,0.05
+1224487,0.05
+1224492,0.05
+1224507,0.05
+1224508,0.05
+1224511,0.06
+1224517,0.06
+1224520,0.05
+1224521,0.06
+1224523,0.05
+1224524,0.05
+1224527,0.05
+1224532,0.06
+1224536,0.05
+1224538,0.06
+1224540,0.05
+1224542,0.05
+1224542,0.06
+1224544,0.05
+1224547,0.06
+1224548,0.05
+1224549,0.06
+1224550,0.05
+1224555,0.05
+1224557,0.05
+1224560,0.05
+1224561,0.06
+1224574,0.05
+1224574,0.06
+1224576,0.06
+1224581,0.05
+1224582,0.05
+1224582,0.05
+1224589,0.05
+1224592,0.05
+1224598,0.06
+1224615,0.06
+1224616,0.05
+1224627,0.05
+1224629,0.06
+1224632,0.06
+1224633,0.06
+1224638,0.05
+1224641,0.05
+1224642,0.06
+1224646,0.05
+1224648,0.05
+1224648,0.06
+1224652,0.05
+1224654,0.06
+1224656,0.06
+1224662,0.05
+1224663,0.06
+1224664,0.05
+1224666,0.06
+1224668,0.06
+1224673,0.06
+1224673,0.06
+1224680,0.05
+1224684,0.05
+1224692,0.05
+1224694,0.05
+1224695,0.06
+1224698,0.06
+1224707,0.06
+1224717,0.05
+1224722,0.05
+1224724,0.06
+1224725,0.06
+1224727,0.06
+1224727,0.06
+1224732,0.06
+1224739,0.05
+1224748,0.05
+1224752,0.05
+1224760,0.07
+1224763,0.05
+1224764,0.04
+1224764,0.06
+1224768,0.06
+1224769,0.06
+1224771,0.05
+1224774,0.05
+1224775,0.05
+1224778,0.06
+1224781,0.06
+1224785,0.06
+1224787,0.05
+1224791,0.05
+1224795,0.06
+1224797,0.05
+1224798,0.06
+1224798,0.06
+1224802,0.05
+1224804,0.05
+1224807,0.04
+1224809,0.06
+1224820,0.06
+1224822,0.05
+1224824,0.05
+1224825,0.05
+1224825,0.06
+1224827,0.05
+1224829,0.05
+1224833,0.05
+1224833,0.07
+1224834,0.05
+1224834,0.06
+1224836,0.05
+1224839,0.05
+1224839,0.05
+1224842,0.05
+1224842,0.06
+1224844,0.04
+1224848,0.06
+1224858,0.05
+1224858,0.06
+1224862,0.06
+1224862,0.06
+1224866,0.05
+1224874,0.05
+1224875,0.04
+1224881,0.04
+1224885,0.05
+1224887,0.06
+1224891,0.06
+1224893,0.06
+1224896,0.05
+1224898,0.06
+1224899,0.06
+1224901,0.06
+1224902,0.05
+1224905,0.05
+1224907,0.05
+1224910,0.06
+1224916,0.06
+1224920,0.05
+1224922,0.05
+1224923,0.04
+1224923,0.05
+1224924,0.05
+1224928,0.06
+1224928,0.06
+1224930,0.06
+1224933,0.06
+1224937,0.06
+1224939,0.05
+1224950,0.06
+1224953,0.06
+1224958,0.06
+1224964,0.05
+1224964,0.06
+1224966,0.04
+1224967,0.06
+1224971,0.05
+1224974,0.05
+1224977,0.05
+1224977,0.06
+1224980,0.05
+1224984,0.05
+1224986,0.05
+1224988,0.06
+1224989,0.05
+1224992,0.05
+1224993,0.06
+1224995,0.06
+1225,0.04
+1225201,0.03
+1225208,0.03
+1225212,0.04
+1225212,0.05
+1225215,0.03
+1225217,0.04
+1225223,0.03
+1225226,0.03
+1225240,0.04
+1225240,0.04
+1225241,0.03
+1225241,0.04
+1225253,0.04
+1225257,0.03
+1225265,0.03
+1225268,0.03
+1225275,0.03
+1225277,0.03
+1225295,0.03
+1225301,0.04
+1225306,0.03
+1225310,0.03
+1225313,0.04
+1225314,0.03
+1225318,0.04
+1225333,0.04
+1225334,0.03
+1225350,0.03
+1225352,0.03
+1225359,0.04
+1225364,0.04
+1225369,0.04
+1225369,0.04
+1225374,0.04
+1225376,0.04
+1225385,0.03
+1225391,0.04
+1225393,0.03
+1225395,0.04
+1225411,0.04
+1225417,0.03
+1225425,0.03
+1225425,0.03
+1225441,0.04
+1225447,0.04
+1225449,0.03
+1225456,0.03
+1225458,0.04
+1225469,0.04
+1225476,0.04
+1225487,0.04
+1225490,0.03
+1225498,0.03
+1225500,0.03
+1225510,0.03
+1225520,0.03
+1225528,0.03
+1225530,0.03
+1225536,0.03
+1225538,0.05
+1225544,0.03
+1225549,0.03
+1225559,0.03
+1225563,0.04
+1225563,0.04
+1225564,0.03
+1225564,0.04
+1225577,0.04
+1225587,0.03
+1225609,0.03
+1225619,0.04
+1225642,0.03
+1225649,0.03
+1225653,0.04
+1225666,0.03
+1225673,0.03
+1225678,0.03
+1225681,0.03
+1225684,0.04
+1225687,0.05
+1225694,0.05
+1225702,0.03
+1225704,0.04
+1225708,0.03
+1225732,0.05
+1225738,0.04
+1225741,0.03
+1225747,0.03
+1225750,0.04
+1225770,0.04
+1225778,0.03
+1225779,0.03
+1225785,0.03
+1225788,0.04
+1225794,0.05
+1225797,0.04
+1225804,0.04
+1225818,0.03
+1225820,0.04
+1225829,0.03
+1225830,0.04
+1225833,0.03
+1225836,0.04
+1225838,0.03
+1225841,0.04
+1225846,0.03
+1225846,0.04
+1225853,0.03
+1225855,0.03
+1225859,0.04
+1225878,0.03
+1225882,0.03
+1225889,0.04
+1225893,0.03
+1225905,0.04
+1225919,0.04
+1225927,0.04
+1225929,0.04
+1225933,0.03
+1225935,0.03
+1225942,0.03
+1225943,0.03
+1225952,0.04
+1225953,0.03
+1225996,0.04
+1225999,0.03
+1228,0.09
+1228214,0.08
+1228214,0.08
+1228222,0.08
+1228222,0.09
+1228233,0.08
+1228234,0.08
+1228237,0.09
+1228239,0.08
+1228241,0.09
+1228244,0.09
+1228245,0.08
+1228247,0.09
+1228269,0.09
+1228281,0.09
+1228284,0.08
+1228285,0.08
+1228285,0.09
+1228288,0.09
+1228306,0.09
+1228307,0.08
+1228314,0.09
+1228325,0.09
+1228340,0.08
+1228345,0.09
+1228350,0.08
+1228350,0.09
+1228356,0.08
+1228358,0.10
+1228360,0.08
+1228362,0.08
+1228364,0.08
+1228367,0.09
+1228373,0.09
+1228388,0.08
+1228394,0.08
+1228409,0.09
+1228411,0.09
+1228412,0.09
+1228422,0.08
+1228429,0.09
+1228431,0.09
+1228431,0.09
+1228438,0.08
+1228447,0.09
+1228454,0.08
+1228473,0.08
+1228478,0.08
+1228482,0.09
+1228488,0.08
+1228488,0.09
+1228492,0.08
+1228493,0.09
+1228506,0.09
+1228526,0.09
+1228543,0.09
+1228545,0.08
+1228547,0.09
+1228562,0.09
+1228563,0.08
+1228583,0.08
+1228592,0.08
+1228601,0.08
+1228618,0.09
+1228620,0.08
+1228634,0.08
+1228644,0.08
+1228651,0.08
+1228660,0.08
+1228660,0.09
+1228665,0.08
+1228670,0.08
+1228682,0.08
+1228683,0.08
+1228692,0.08
+1228692,0.09
+1228696,0.08
+1228706,0.09
+1228709,0.08
+1228715,0.08
+1228723,0.09
+1228728,0.09
+1228733,0.08
+1228736,0.08
+1228736,0.09
+1228737,0.09
+1228745,0.08
+1228751,0.08
+1228762,0.09
+1228764,0.10
+1228766,0.08
+1228771,0.08
+1228773,0.09
+1228777,0.09
+1228779,0.08
+1228782,0.09
+1228783,0.09
+1228798,0.09
+1228799,0.08
+1228810,0.09
+1228811,0.09
+1228816,0.09
+1228840,0.09
+1228846,0.09
+1228847,0.08
+1228850,0.09
+1228859,0.09
+1228865,0.09
+1228868,0.08
+1228884,0.09
+1228898,0.09
+1228899,0.09
+1228900,0.08
+1228908,0.09
+1228910,0.09
+1228911,0.09
+1228913,0.09
+1228916,0.08
+1228918,0.09
+1228928,0.08
+1228934,0.08
+1228954,0.10
+1228955,0.08
+1228956,0.10
+1228958,0.08
+1228973,0.09
+1228977,0.08
+1229,0.03
+1229212,0.03
+1229214,0.03
+1229225,0.03
+1229226,0.03
+1229238,0.03
+1229238,0.04
+1229249,0.04
+1229253,0.04
+1229257,0.04
+1229274,0.04
+1229295,0.04
+1229300,0.04
+1229301,0.04
+1229305,0.03
+1229310,0.03
+1229310,0.04
+1229312,0.02
+1229315,0.03
+1229319,0.03
+1229323,0.04
+1229334,0.04
+1229336,0.02
+1229338,0.04
+1229339,0.03
+1229348,0.03
+1229350,0.03
+1229368,0.03
+1229369,0.04
+1229374,0.02
+1229382,0.04
+1229396,0.03
